dataset_name,dataset_sequence,family,variant,algorithm,algorithm_base_display,algorithm_superfamily,algorithm_category,algorithm_display,algorithm_variant,algorithm_run_id,variant_index,window_size,window_stride,series_length,anomaly_count,train_end,anomaly_start,anomaly_end,normalization_method,threshold_method,threshold_value,evaluation_mode,prepared_dataset_dir,runtime_seconds,score_mean,score_std,error,roc_auc,average_precision,precision,recall,f1,precision_at_k,score_threshold,tp,tn,fp,fn,range_precision,range_recall,range_f1,existence_reward,overlap_reward,affiliation_precision,affiliation_recall,tsb_uad_window,evaluation_precision,evaluation_recall,evaluation_f1
053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995,53,WalkingAceleration,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Baseline,Baseline,isolation_forest__tab_01,1,115,1,6684,232,1500,2764,2995,zscore,sigma,3.0,range,datasets\normalized\zscore,7.786816200008616,0.3910301900634596,0.14009354507372118,,0.07030498428714968,0.017978571485072207,0.0,0.0,0.0,0.0,0.8113108252846232,0,6438,14,232,0.0,0.0,0.0,0.0,0.0,0.6467470291527742,0.6499102333931778,115,0.0,0.0,0.0
054_UCR_Anomaly_DISTORTEDWalkingAceleration5_2700_5920_5979,54,WalkingAceleration,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Baseline,Baseline,isolation_forest__tab_01,1,115,1,6684,60,2700,5920,5979,zscore,sigma,3.0,range,datasets\normalized\zscore,0.39718790000188164,0.2178461406777079,0.11103024133893051,,0.9994791666666666,0.9032075837453503,0.4878048780487805,1.0,0.6557377049180327,0.9,0.5509368646944994,60,6561,63,0,0.1652892561983471,1.0,0.28368794326241137,1.0,1.0,0.9928782725888301,1.0,115,0.1652892561983471,1.0,0.28368794326241137
161_UCR_Anomaly_WalkingAceleration1_1500_2764_2995,161,WalkingAceleration,raw,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Baseline,Baseline,isolation_forest__tab_01,1,115,1,6684,232,1500,2764,2995,zscore,sigma,3.0,range,datasets\normalized\zscore,0.4038357000099495,0.44477342319615204,0.1451706043836937,,0.03668803578681831,0.01779867181040948,0.0,0.0,0.0,0.0,0.8802852363472331,0,6443,9,232,0.0,0.0,0.0,0.0,0.0,0.5902819336392047,0.6475164572112508,115,0.0,0.0,0.0
162_UCR_Anomaly_WalkingAceleration5_2700_5920_5979,162,WalkingAceleration,raw,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Baseline,Baseline,isolation_forest__tab_01,1,115,1,6684,60,2700,5920,5979,zscore,sigma,3.0,range,datasets\normalized\zscore,0.4332904999901075,0.19185211967391824,0.10973957333009861,,0.9998691626409018,0.9853266680161802,0.4918032786885246,1.0,0.6593406593406593,0.9333333333333333,0.5210708396642141,60,6562,62,0,0.24793388429752067,1.0,0.3973509933774834,1.0,1.0,0.9929192296749763,1.0,115,0.24793388429752067,1.0,0.3973509933774834
032_UCR_Anomaly_DISTORTEDInternalBleeding4_1000_4675_5033,32,InternalBleeding,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Baseline,Baseline,isolation_forest__tab_01,1,178,1,7321,359,1000,4675,5033,zscore,sigma,3.0,range,datasets\normalized\zscore,0.44480519997887313,0.2156338972540974,0.13047106606287204,,0.8784307810245671,0.6766503010187053,0.989010989010989,0.5013927576601671,0.6654343807763401,0.5766016713091922,0.6070470954427135,180,6960,2,179,0.6666666666666666,0.4005571030640669,0.5004350095702105,1.0,0.25069637883008355,0.9900031671647571,0.9893499031100291,178,0.6666666666666666,0.4005571030640669,0.5004350095702105
140_UCR_Anomaly_InternalBleeding4_1000_4675_5033,140,InternalBleeding,raw,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Baseline,Baseline,isolation_forest__tab_01,1,178,1,7321,359,1000,4675,5033,zscore,sigma,3.0,range,datasets\normalized\zscore,0.4391650000179652,0.18354112552066554,0.14028123073051946,,0.8459544411004747,0.6946076853402274,1.0,0.5153203342618384,0.6801470588235294,0.6295264623955432,0.604384817712224,185,6962,0,174,1.0,0.4061281337047354,0.5776545166402536,1.0,0.2576601671309192,1.0,0.9904158259579894,178,1.0,0.4061281337047354,0.5776545166402536
141_UCR_Anomaly_InternalBleeding5_4000_6200_6370,141,InternalBleeding,raw,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Baseline,Baseline,isolation_forest__tab_01,1,173,1,7415,171,4000,6200,6370,zscore,sigma,3.0,range,datasets\normalized\zscore,0.43749120002030395,0.2427261144372319,0.11750542027331184,,0.9068299314455843,0.7203812234952915,1.0,0.6432748538011696,0.7829181494661922,0.6783625730994152,0.5952423752571674,110,7244,0,61,1.0,0.7146198830409356,0.8335607094133697,1.0,0.6432748538011696,1.0,0.9971600162465052,173,1.0,0.7146198830409356,0.8335607094133697
033_UCR_Anomaly_DISTORTEDInternalBleeding5_4000_6200_6370,33,InternalBleeding,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Baseline,Baseline,isolation_forest__tab_01,1,173,1,7415,171,4000,6200,6370,zscore,sigma,3.0,range,datasets\normalized\zscore,0.481407199986279,0.2716466017235562,0.11896794273797227,,0.8288448435648296,0.6667860218664262,1.0,0.5029239766081871,0.669260700389105,0.6491228070175439,0.628550429937473,86,7244,0,85,1.0,0.40116959064327484,0.5726210350584308,1.0,0.25146198830409355,1.0,0.997038956122606,173,1.0,0.40116959064327484,0.5726210350584308
143_UCR_Anomaly_InternalBleeding8_2500_5865_5974,143,InternalBleeding,raw,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Baseline,Baseline,isolation_forest__tab_01,1,165,1,7501,110,2500,5865,5974,zscore,sigma,3.0,range,datasets\normalized\zscore,0.4877808000019286,0.41657176572974736,0.1848089084991489,,0.611159764332542,0.017263702077299596,0.0,0.0,0.0,0.0,0.9709984912271941,0,7384,7,110,0.0,0.0,0.0,0.0,0.0,0.6505418325175691,0.8901479802692974,165,0.0,0.0,0.0
035_UCR_Anomaly_DISTORTEDInternalBleeding8_2500_5865_5974,35,InternalBleeding,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Baseline,Baseline,isolation_forest__tab_01,1,165,1,7501,110,2500,5865,5974,zscore,sigma,3.0,range,datasets\normalized\zscore,0.4461619000067003,0.3515163808237909,0.17293540268787158,,0.5014723066136948,0.013522440819242712,0.0,0.0,0.0,0.0,0.8703225888874057,0,7366,25,110,0.0,0.0,0.0,0.0,0.0,0.4444634048793495,0.887215037994934,165,0.0,0.0,0.0
